Postotak popunjenosti stranice,Razina stranice prikaza,Vrijeme reakcije operatera
49,3,28.185207915561367
54,9,64.07745562246213
51,9,74.7840105335377
51,0,18.5
42,1,4.4802041509791
45,1,6.520325350385163
72,8,54.077239590031894
72,0,17.0
70,2,14.256875342923442
70,0,8.0
59,5,32.338491345025595
60,6,52.84679835582796
42,1,13.4802041509791
52,4,29.553364740195537
51,8,46.85458997051353
49,10,77.39047693651747
49,0,20.0
38,9,56.82027254156024
47,5,51.26618746727649
62,7,56.43860394888997
64,3,36.112046000283854
59,10,70.23724534581875
53,4,40.161201162055285
57,10,66.0279589437036
61,6,58.684195708918985
42,10,70.44205878362027
52,3,34.95959313843414
49,8,56.15597777101146
48,6,49.67482021596178
53,8,58.58566795599848
44,4,40.63920881903871
48,10,76.50159218533328
55,5,53.51289175790906
60,6,55.13672525994648
60,0,14.0
51,9,59.236585910357086
51,0,18.5
41,7,42.99931181560204
62,7,61.55885513021771
43,7,58.76320595075537
43,0,15.5
65,8,48.391238341799095
49,8,63.29374256622718
56,9,75.87479226667487
46,8,65.05096865260087
46,0,17.0
52,5,35.54147148221763
70,9,65.96318490086435
56,4,43.60659908261628
56,0,11.0
58,2,12.924255714527629
60,7,42.220449503434295
45,6,44.61606990162776
40,10,72.6833427220613
55,1,21.979674649614836
55,0,6.5
49,3,19.688174386009127
49,0,9.5
24,4,21.876035055774228
47,2,18.569710315313092
55,6,43.48301739235997
57,10,80.690202397053
52,4,39.37313215034388
60,9,66.30175676860893
69,1,22.45913220509602
43,5,35.08830396730928
33,10,60.53574124783093
63,1,23.28667986434047
45,5,29.429617671202337
57,6,42.539154857027135
54,2,21.989334780731134
66,7,51.671005836850014
60,10,82.1260932534208
61,4,44.5848523401336
46,9,71.15065911525926
65,6,52.798921241732714
32,10,74.59625969147187
55,3,35.685213188444855
45,6,39.63352615796083
66,6,45.55643250484849
51,2,20.801161521331696
51,0,8.0
52,7,44.42071028901577
47,6,56.28847409734245
58,2,24.80647571336137
48,7,47.79745447908574
56,1,17.665250449806365
55,4,22.708417874339442
40,10,68.74668259444084
63,1,23.28667986434047
63,0,6.5
54,2,10.941032651859576
62,6,42.66799411701305
60,4,40.21881395186192
53,4,29.430289684686908
50,1,12.0
50,2,14.665250449806363
50,0,8.0
61,5,32.529286559435356
61,0,12.5
53,5,25.07773071798319
56,5,36.423275529760275
46,7,56.43208410829291
60,1,18.34846862904004
49,8,53.057165575803886
33,5,41.13722519445932
44,3,24.520325350385164
39,10,58.927873905170564
46,7,63.376251040066904
47,6,52.77657268396977
47,0,14.0
54,5,35.941765567365266
64,5,41.00952699497542
45,5,35.724951716060374
51,1,13.69983349983152
43,5,28.598418070448517
53,4,33.32483798356249
50,7,51.79113806788126
50,0,15.5
40,10,61.69836705814893
52,6,56.447129447083825
53,1,15.595540134493273
35,2,10.95940419045085
57,3,25.59171230099991
55,3,25.328143278654874
55,0,9.5
31,6,37.86042979592168
54,3,26.768701320371367
32,7,52.6902760236427
64,4,34.83020808780558
62,4,33.723413052100256
59,3,21.88112030763866
41,7,47.00971754833218
60,1,18.34846862904004
48,9,54.924417331261736
42,7,55.31279197512285
42,0,15.5
60,8,59.34483281395657
49,10,74.81708924959426
49,5,50.74756819891742
51,5,37.9192444647169
49,7,61.91338598717905
46,7,54.80552718593804
38,5,38.98397409496158
53,7,47.76989937836129
53,6,39.6323757680688
50,7,53.0814263621322
49,6,47.47380229618966
56,4,34.308094704466626
57,3,22.018443247078714
51,10,66.89085448292107
67,8,65.79980347585243
47,8,56.34928402603054
51,7,48.22115084912028
82,1,20.186674217625885
41,7,38.33493383669719
39,10,75.26315018443879
55,10,86.5743065751668
64,7,58.733163439493985
54,10,75.69248644380983
44,3,35.93981667966232
57,9,57.53374094213698
31,2,21.021071945883083
42,3,22.118174060918754
52,4,28.698838478668304
44,3,24.380085227370486
57,6,48.47767653675784
42,9,73.03810545775463
53,7,55.69478919091722
59,5,47.79893607910065
54,3,28.536641888439476
45,1,9.520325350385164
46,4,25.865827527730495
52,7,57.94896002778994
59,9,70.16697633911191
50,5,46.536641888439476
63,7,52.47576888466743
45,2,19.671856721345122
47,8,52.5867685517753
44,1,16.834749550193635
43,2,10.30602919361463
48,7,48.76963417999441
46,7,51.74334316986971
58,7,61.304989462127395
60,4,38.092230695302035
68,2,18.57851161645563
61,3,25.350112612584603
61,0,9.5
49,7,41.80800917626851
69,10,81.53641437974083
54,3,36.011822718327295
54,9,59.96765941146989
54,0,18.5
54,0,5.0
62,7,45.09100775168457
38,10,68.88018785204734
57,6,52.75591325203768
56,3,27.965416949974845
54,2,19.137969909939656
64,1,11.417471108468654
49,6,35.136638909868836
50,2,20.210498719100386
49,10,57.860630538436425
42,5,46.04362972141337
44,10,75.74602882183243
44,0,20.0
52,2,13.744174155845153
51,4,26.946387208992952
37,3,23.528142714687252
61,8,61.28170686470847
61,0,17.0
61,8,57.649671178544814
61,0,17.0
47,7,47.0047618826884
57,2,22.86582752773049
36,10,64.63858079973917
53,1,21.595540134493273
38,2,12.331476381622696
38,0,8.0
54,5,30.645086716155305
47,7,44.26140660513586
56,2,22.5
45,6,40.050582001925605
64,3,32.26401423246019
56,7,48.15676775025599
57,6,51.68820897504628
48,10,75.80867462944937
48,8,64.74952628949232
64,5,44.09287543722171
62,5,41.4031164988666
34,3,23.768108633456233
51,1,10.69983349983152
45,5,33.82047271286634
66,3,29.501649258416727
62,5,38.60779140642628
58,2,23.784073728352624
47,3,22.09205588650676
47,0,9.5
55,7,52.65866825737588
58,5,45.314344445129215
59,3,26.811846852093282
51,5,34.49942163499091
66,8,59.63374387346665
50,9,74.59971843268214
41,6,47.89169667752555
37,4,36.71329654467273
46,9,61.765388152823334
48,6,52.76147718169335
58,5,40.879665320888
42,9,63.86307557188224
44,10,76.90800827913243
51,5,45.86107625959942
30,1,10.45362337617694
52,1,7.898671978499824
35,9,56.47051061190432
62,9,70.37500497302446
66,8,66.84681597216189
61,5,40.70616299517337
41,7,48.74887853093114
52,6,51.63479517009608
30,10,64.6368991918217
62,6,53.69536146717461
50,2,21.979674649614836
64,10,61.86600529877978
64,0,20.0
62,9,49.12584042096371
55,6,51.54830212887156
55,0,14.0
56,4,23.06286587555764
46,6,43.22250120503758
46,8,58.962767418936885
50,3,32.88221999883374
62,5,33.99518529701727
57,7,53.41484931223432
37,3,29.066166606465927
55,4,30.999470498635738
59,6,48.90108945093498
35,1,12.45940419045085
49,9,51.14031481463645
67,5,48.41182866015198
52,8,56.39321740783846
42,8,55.95919011372251
42,0,17.0
50,8,50.0220380160466
45,10,72.68245987516241
49,9,64.95687693042515
58,5,47.106063848520755
60,8,59.44677609451657
35,4,38.420617240307806
46,7,50.70985998530254
43,2,19.46690180165464
43,2,13.0589576881614
56,3,23.530334399444246
45,5,34.2164694598835
43,7,44.0883915849775
68,2,27.36727232555704
43,1,7.654497822654671
47,4,26.257284499174084
44,10,76.81638732404623
66,3,39.003730103177666
18,5,31.97857623218048
18,0,12.5
56,9,55.47560929969224
44,8,65.59339923052357
40,3,28.747071505453235
54,8,55.57285515782347
45,1,17.020325350385164
50,7,41.081654922012106
31,10,77.60804988176177
35,6,47.5101894825161
55,10,70.16660168651191
55,8,68.05918579661238
58,7,54.80769638976468
41,9,68.44726233565412
55,10,79.34705352074201
48,5,44.020325350385164
70,6,54.276510331016524
70,0,14.0
52,8,50.231162286649166
52,0,17.0
63,5,38.599411002118835
43,1,12.15449782265467
46,10,51.41446278638127
45,5,42.74878916628918
58,2,22.36529802636623
57,6,38.36624228542406
44,1,13.834749550193637
44,0,6.5
55,6,32.83698902414733
48,2,22.74952628949232
58,7,45.604205244446355
45,8,63.36360934161202
52,9,75.74152723740437
55,7,53.23296977668167
54,7,57.47406935480649
46,4,37.47347200491437
50,2,18.0
41,10,56.405340225881616
47,8,64.08033253731516
49,9,71.53021552928557
50,4,38.92919911505432
54,9,60.804797067102186
47,10,71.78060934379917
32,10,81.40946980317588
57,8,57.44141831394595
57,0,17.0
48,2,8.47410259106508
41,5,36.26156189574234
36,2,17.48120087003117
68,7,46.918361281950595
50,10,71.548399662393
49,8,66.12092702007332
49,0,17.0
55,10,66.49624554461583
61,5,48.331477071178256
72,1,16.701996087042517
60,7,46.24180741545798
60,0,15.5
53,5,32.00674252431337
37,5,39.62476496211955
46,8,60.80560792138319
46,0,17.0
58,8,55.006235855000696
57,5,41.38615287811565
53,4,36.64843418185953
55,9,69.67777920872089
63,6,52.69060856955807
65,10,74.42350570653406
63,9,76.89759068720309
53,5,48.16075340314108
56,7,54.622983088610596
53,5,42.40301283862517
53,0,12.5
48,2,10.436077571693815
48,3,22.576104619932284
61,3,24.68765664495247
67,5,36.82539649356547
51,1,13.69983349983152
47,4,27.78933966416551
43,4,27.060732211951027
47,4,31.28670352811705
47,0,11.0
32,6,32.04964477833337
55,4,38.40135797220025
58,2,20.11533598351417
60,4,32.41447190210717
49,7,51.608680867083635
49,0,15.5
51,6,43.35389223529916
60,8,57.958216565039656
55,2,26.325176826960167
48,3,18.652963253339557
48,6,41.3135666106993
61,2,22.022406195146104
39,10,58.44519593157646
53,1,21.595540134493273
52,4,31.682044490006316
42,1,10.4802041509791
44,10,66.37952534933308
33,6,53.94370090782069
48,3,28.519795849020902
53,7,50.26058469715014
54,3,31.69025410416038
43,2,18.601390459907897
54,10,68.60240170780601
53,6,49.86741911095763
53,0,14.0
53,0,5.0
44,8,54.948886094346605
50,9,76.38367670049514
57,10,78.73595425600722
51,10,84.17930643156683
49,6,52.403646000230864
39,4,35.889855825716616
71,4,37.66136457542667
71,0,11.0
43,9,58.690182706896195
50,7,57.1427273233371
68,3,32.51086015830991
55,10,67.63097817233567
49,3,31.634866113264476
43,6,42.03317411264124
54,8,64.70550382961684
45,5,35.30006139779658
51,6,48.316979428540435
51,0,14.0
32,1,3.134808519203902
59,1,9.187596021000031
53,3,23.289510940878642
44,5,32.68950910401958
44,0,12.5
51,10,58.81980699224231
41,7,52.77965084555085
45,3,27.958536585685593
43,9,52.7212962932844
64,8,63.99504592665919
57,6,49.52141784642056
41,9,62.1205129494488
58,2,27.219629348852422
36,5,27.868687429685835
75,7,48.54063127423518
75,0,15.5
56,7,46.071135733599355
65,7,58.29893113627348
41,8,54.88077772943371
41,0,17.0
61,9,63.241153604885355
46,10,80.73223503425054
64,9,67.91282145814463
35,1,16.95940419045085
43,8,49.16701692303884
46,7,54.5758882127513
50,8,54.69567181030964
43,4,40.45895709149974
41,4,28.523809598371674
46,8,56.91365991484102
41,1,16.312403978999967
56,5,34.210586126983216
52,4,34.31685092285295
47,7,57.579853361727274
41,9,70.27501560771066
68,3,32.11805087325624
45,8,52.205621337105626
45,0,17.0
55,6,38.80746182270021
52,8,58.22718156761468
52,6,46.278337543421785
39,8,49.49685465088385
51,10,75.81771445774962
50,7,64.65524385289788
49,8,53.617873314778905
57,2,26.325176826960167
74,2,17.73907829355535
35,2,10.93960834142995
51,7,44.634974071512495
42,7,52.38857923273352
71,5,42.206147256789166
47,4,33.17099533954647
52,4,28.25582584415485
52,0,11.0
46,3,18.269466067240806
74,5,33.43213292582387
53,4,31.842093843654705
51,9,63.170193352812106
51,0,18.5
48,4,23.371615414737395
42,3,22.290030782263877
49,7,47.03103941454581
49,4,32.35912418832988
49,10,67.91623274551236
59,3,36.375192042000066
49,5,37.252042887613
39,7,53.091718419148
42,3,27.848998130404304
52,4,26.939078840065687
66,5,43.27030124646412
59,4,30.24733321178784
42,4,26.548069685853164
35,7,53.038405566447594
59,1,18.187596021000033
60,7,41.35250956789234
51,7,57.37246742378755
59,6,53.493203942383225
54,4,34.00229191519488
59,5,36.60463953809113
52,5,38.49717745683117
62,7,52.34332671687313
36,10,73.55808092216532
49,9,78.143073227083
49,0,18.5
62,2,13.168523618377307
56,8,52.97915803516787
45,6,42.77976900803745
49,1,14.80016650016848
54,3,23.921683322585416
50,5,30.117608799428425
56,3,25.090035665698252
56,10,69.40933196550363
47,7,54.84614922015749
43,10,66.68589686444966
37,6,56.344932161235015
44,4,34.977159931178875
29,10,72.25351740077215
29,0,20.0
47,9,48.13698965863557
46,10,71.5961203388388
68,10,83.5828572570553
68,8,73.89220796964068
68,0,17.0
68,0,5.0
40,2,11.49703354830529
54,10,70.6890328389509
54,0,20.0
61,8,56.13456454444106
73,4,37.11155374908169
73,0,11.0
48,10,64.06075096082553
47,7,56.4094508574767
44,2,19.647153529193606
58,10,69.9459088570259
74,4,41.98776847689774
74,0,11.0
56,2,11.316781820766323
52,8,46.974207062943805
62,3,35.60012858213898
54,2,18.809297129920516
54,0,8.0
61,8,53.67044278139758
59,5,48.802663232839336
65,5,45.055789754025426
45,2,20.80700521472563
43,3,23.28667986434047
48,10,63.62638016969686
61,10,77.94160279697118
62,7,63.5459047465211
55,10,78.2126937472555
55,0,20.0
47,2,13.821930973975382
54,6,41.96937070122141
52,8,56.732844290294054
39,4,33.69536454963192
43,3,29.116341681138387
39,2,16.784599019579527
53,7,47.470541729781246
56,6,49.40901251606836
49,6,50.12067842411247
56,1,16.165250449806365
38,3,20.019072402622726
55,10,69.80065915793152
38,3,34.05919360202879
61,2,17.522406195146104
61,9,62.84296446224732
61,0,18.5
51,5,36.25777013944738
59,1,15.187596021000031
56,10,63.44671398852273
56,0,20.0
65,1,8.54059580954915
65,0,6.5
40,6,33.65501561894647
65,8,54.283144981901955
59,1,19.687596021000033
55,7,44.25516089576746
51,9,64.75344629083857
44,7,57.83971429033842
62,10,70.33059420424375
41,9,71.21497047222232
55,3,31.284581017411018
69,3,28.505508828919076
56,7,49.137969909939656
66,3,31.725857396384487
52,2,19.55481905957122
37,2,10.71123929089859
49,2,14.204626365675209
47,6,41.34803176782367
45,6,42.666780178437676
52,7,50.04269667246908
52,7,61.36196796067256
60,8,68.26832677763817
60,0,17.0
46,8,55.44515535908526
44,5,42.65968591375956
44,0,12.5
55,4,26.864496427123242
54,1,12.789501280899616
52,6,42.402989451477424
39,3,26.543254832415908
60,5,35.8787434363492
43,6,48.93272993432614
55,8,57.89310749983832
65,6,56.195801858228506
56,10,66.06978496376485
64,4,40.59431450231699
65,6,43.144515235609255
41,2,18.716863844506697
38,5,34.513826956091116
47,3,26.64863402135188
53,2,16.306038853593655
45,1,8.020325350385164
61,9,66.04867416460148
61,6,52.26658035099126
48,6,48.07516776534258
48,0,14.0
64,10,66.0884365085331
50,9,78.8495296490766
60,8,67.9619017912658
63,3,31.44984946938589
54,3,28.20197742822348
58,5,39.33659325116521
63,2,21.388007885840647
50,10,74.9381504330276
70,4,44.770225429283045
45,4,28.11868692019063
46,6,41.39479973439043
52,5,39.98530426628042
61,4,35.611544474849936
48,8,53.281503136945055
48,10,77.0682963148717
53,6,54.22274481752098
57,6,46.62377373172225
56,1,16.165250449806365
56,3,17.22020184748348
48,8,57.24487584054129
52,3,33.015976586799994
43,2,12.195365617558654
60,3,20.301598382548075
49,6,44.6258728082912
49,0,14.0
60,1,7.848468629040039
57,4,28.549267591939902
47,2,18.384134515121566
63,3,22.78371341264576
53,7,54.79194203526331
59,9,68.77923472473756
43,5,41.319212544296825
60,1,15.348468629040038
46,3,17.651531370959958
51,7,58.434430361488616
61,6,50.36683028441361
52,8,61.77411089699953
51,7,52.65023312939359
30,2,20.049163510670212
30,0,8.0
44,7,39.69003857723358
40,3,26.30943752730526
45,10,67.88616369672518
58,5,45.67445615238141
55,8,58.12064258341681
59,7,58.785937878709674
55,1,17.479674649614836
50,9,53.40138699051044
53,6,52.536853420999975
51,2,20.220158850216684
42,2,13.878876129478924
41,5,36.04637662382306
44,8,51.670949802320756
64,7,60.935283769396655
70,6,49.915406480809864
67,3,28.326481420477904
58,8,51.159720279694554
58,9,74.51013695438355
55,1,20.479674649614836
61,6,40.80695469013075
45,9,55.989324940486625
55,8,65.77090110322706
55,6,51.318259590386354
57,5,43.7965377369846
57,0,12.5
51,6,35.34646681960875
40,3,26.27265524148104
52,6,37.55333031003197
41,1,13.312403978999967
43,4,28.455884216503456
85,6,44.55730402686358
61,10,78.53303746201145
51,1,21.19983349983152
61,4,29.063002004695257
52,3,26.099546424977554
54,10,64.14528230945696
41,9,76.35479240808675
49,5,47.580095057834626
39,6,43.89867197849982
45,6,44.573317380490366
62,10,66.77538718190641
62,7,62.76324993488689
39,6,48.29359911053517
66,3,26.858552655734616
41,7,44.427536263938244
49,7,61.75485487472045
40,7,48.51032746637852
56,8,55.608039750377394
60,4,38.048302128871555
65,6,38.37983504431247
46,4,28.83530667710032
54,1,12.789501280899616
56,5,38.61111732334538
45,9,62.10816560944764
48,3,33.92947130015506
73,7,55.55675189841075
49,5,41.0300415876371
43,4,32.355417146083916
43,1,10.65449782265467
43,6,34.505862693446154
49,10,72.50256947260483
49,8,64.23105727269245
49,9,70.87423966863184
51,8,62.772169291988
48,4,41.53770231434591
45,9,60.151676406095525
44,5,50.206231817570064
46,6,47.63901244574496
37,1,12.713320135659531
42,7,52.725200823425084
44,10,67.95458546706271
45,6,53.00047461014309
48,2,22.60340886626112
61,9,57.20383693023217
57,9,70.01170897147436
40,8,58.29422026521271
60,9,69.42324167794567
48,10,85.38974190281984
57,8,64.79384303007824
74,1,21.33461842804862
58,9,64.60896189779623
48,3,34.63577994938032
45,5,32.60200260425352
50,6,48.93591280975157
48,1,14.601328021500176
59,8,64.86780196724064
59,3,34.3548666916149
40,4,27.976946592921855
65,2,18.123124701080496
46,3,20.210498719100386
61,7,46.290300453388795
61,0,15.5
61,0,5.0
64,7,47.73982539225998
57,10,84.04024674641246
64,10,81.13422309141896
49,10,66.51465771824512
59,6,54.464614627614516
47,7,50.834506885300634
59,7,52.9968884111522
33,7,54.18270077035576
42,10,74.91568821065815
65,9,69.81370595190445
58,7,51.036588325351005
41,7,47.89168701754653
64,5,44.06724340415471
64,0,12.5
64,0,5.0
45,7,42.3460677255354
45,0,15.5
52,10,57.012202934938216
38,7,59.49050271050267
66,2,26.675942930092297
53,10,67.96576885147067
53,8,66.48001288196832
42,4,39.64212149781765
72,9,63.295733403831186
55,6,49.98888182487639
50,8,60.87051359032972
56,3,27.533068408120563
61,6,47.87709436990778
54,7,52.3448498418351
68,3,34.398289679141456
52,9,55.67005658221163
62,4,44.52781213083804
40,1,10.151531370959962
70,7,45.09710551944626
61,10,75.70914988942249
61,0,20.0
50,2,13.34550217734533
34,1,6.343852918928604
60,6,42.4305221277053
44,2,23.036745637236155
54,7,46.41826800350559
40,6,47.73582801329614
51,1,15.19983349983152
42,6,39.48621691050309
42,6,48.39975259599372
49,3,24.474989673208313
62,2,16.646117423231203
52,8,54.479137540079336
54,7,52.98941835509209
57,1,17.84550217734533
57,6,32.64036989161795
60,4,33.78147600024246
35,4,30.311819667867564
48,9,66.25081729536663
48,10,69.37671550711644
58,8,66.43151914650599
45,5,38.88532189214022
57,9,66.12028504174853
52,6,49.78344651707174
50,8,57.14731969769056
43,5,43.535675546060546
57,10,71.11602514782285
58,10,82.78375715622698
58,0,20.0
55,5,34.30410789848239
48,8,47.292304368467796
40,10,68.23889865847221
53,2,26.806038853593655
66,8,56.63486105845997
49,2,24.779841149783316
50,10,56.25056575306759
76,7,62.861022293855285
56,10,67.87182003743598
46,8,66.13453828138354
33,6,48.79834928805491
57,5,40.35975987698532
59,9,63.004341683766114
59,0,18.5
59,0,5.0
68,4,29.781662393462714
39,6,43.07037313775883
63,2,25.13514849338051
49,5,26.562634944871142
49,0,12.5
53,10,55.75971722595155
58,5,49.64996639093019
58,0,12.5
